,arm_selected,rewards,regret,label,overhead
143,0.9,0.18488546609878537,0.0,dog,0.35000000000000003
144,0.9,-0.3757954001426697,0.3757954001426697,dog,0.35000000000000003
145,0.9,0,0,dog,0.35000000000000003
146,0.9,-0.23769721984863285,0.23769721984863285,dog,0.35000000000000003
147,0.9,-0.1897724628448487,0.1897724628448487,dog,0.35000000000000003
148,0.9,-0.26446691751480106,0.26446691751480106,dog,0.35000000000000003
149,0.9,0,0,dog,0.35000000000000003
150,0.9,-0.3029230296611786,0.3029230296611786,dog,0.35000000000000003
151,0.9,0,0,dog,0.35000000000000003
152,0.9,-0.40015635490417484,0.40015635490417484,dog,0.35000000000000003
153,0.9,0,0,dog,0.35000000000000003
154,0.9,0,0,dog,0.35000000000000003
155,0.9,-0.1746669173240662,0.1746669173240662,dog,0.35000000000000003
156,0.9,0,0,dog,0.35000000000000003
157,0.9,0,0,dog,0.35000000000000003
158,0.9,-0.35234282016754154,0.35234282016754154,dog,0.35000000000000003
159,0.9,0,0,dog,0.35000000000000003
160,0.9,-0.2904324293136597,0.2904324293136597,dog,0.35000000000000003
161,0.9,0,0,dog,0.35000000000000003
162,0.9,-0.37473151683807376,0.37473151683807376,dog,0.35000000000000003
163,0.9,-0.21739605665206913,0.21739605665206913,dog,0.35000000000000003
164,0.9,0,0,dog,0.35000000000000003
165,0.9,-0.6177652537822724,0.6177652537822724,dog,0.35000000000000003
166,0.9,-0.0024859666824341153,0.0024859666824341153,dog,0.35000000000000003
167,0.9,-0.25542912483215335,0.25542912483215335,dog,0.35000000000000003
168,0.9,0,0,dog,0.35000000000000003
169,0.9,-0.2722880005836487,0.2722880005836487,dog,0.35000000000000003
170,0.9,-0.2200499534606934,0.2200499534606934,dog,0.35000000000000003
171,0.9,-0.24393836259841922,0.24393836259841922,dog,0.35000000000000003
172,0.9,0,0,dog,0.35000000000000003
173,0.9,-0.16497877836227418,0.16497877836227418,dog,0.35000000000000003
174,0.9,-0.10755396485328672,0.10755396485328672,dog,0.35000000000000003
175,0.9,0,0,dog,0.35000000000000003
176,0.9,-0.12552402019500736,0.12552402019500736,dog,0.35000000000000003
177,0.9,0,0,dog,0.35000000000000003
178,0.9,-0.09425485730171201,0.09425485730171201,dog,0.35000000000000003
179,0.9,0.020790898799896096,0.0,dog,0.35000000000000003
180,0.9,-0.13287810087203983,0.13287810087203983,dog,0.35000000000000003
181,0.9,-0.2422315835952759,0.2422315835952759,dog,0.35000000000000003
182,0.9,-0.018102085590362582,0.018102085590362582,dog,0.35000000000000003
183,0.9,0,0,dog,0.35000000000000003
184,0.9,-0.11569417119026187,0.11569417119026187,dog,0.35000000000000003
185,0.9,-0.39552227258682254,0.39552227258682254,dog,0.35000000000000003
186,0.9,0.004071378707885653,0.0,dog,0.35000000000000003
187,0.9,-0.45837751626968387,0.45837751626968387,dog,0.35000000000000003
188,0.9,-0.2745659112930298,0.2745659112930298,dog,0.35000000000000003
189,0.9,-0.16736510992050174,0.16736510992050174,dog,0.35000000000000003
190,0.9,0,0,dog,0.35000000000000003
191,0.9,0,0,dog,0.35000000000000003
192,0.9,0,0,dog,0.35000000000000003
193,0.9,-0.26633945703506473,0.26633945703506473,dog,0.35000000000000003
194,0.9,-0.23502639532089237,0.23502639532089237,dog,0.35000000000000003
195,0.9,-0.43565211296081546,0.43565211296081546,dog,0.35000000000000003
196,0.9,0.08954128026962277,0.0,dog,0.35000000000000003
197,0.9,-0.26742521524429325,0.26742521524429325,dog,0.35000000000000003
198,0.9,0.15515118241310116,0.0,dog,0.35000000000000003
199,0.9,0,0,dog,0.35000000000000003
200,0.9,-0.5637892842292785,0.5637892842292785,dog,0.35000000000000003
201,0.9,-0.2119872331619263,0.2119872331619263,dog,0.35000000000000003
202,0.9,-0.3624486088752747,0.3624486088752747,dog,0.35000000000000003
203,0.9,-0.38855359554290775,0.38855359554290775,dog,0.35000000000000003
204,0.9,-0.18433026075363163,0.18433026075363163,dog,0.35000000000000003
205,0.9,-0.4326132893562317,0.4326132893562317,dog,0.35000000000000003
206,0.9,-0.2220607161521912,0.2220607161521912,dog,0.35000000000000003
207,0.9,0,0,dog,0.35000000000000003
208,0.9,0,0,dog,0.35000000000000003
209,0.9,-0.40973184108734134,0.40973184108734134,dog,0.35000000000000003
210,0.9,-0.4370393514633179,0.4370393514633179,dog,0.35000000000000003
211,0.9,-0.19532481431961063,0.19532481431961063,dog,0.35000000000000003
212,0.9,-0.35569048523902896,0.35569048523902896,dog,0.35000000000000003
213,0.9,-0.42745188474655155,0.42745188474655155,dog,0.35000000000000003
214,0.9,-0.15012941360473636,0.15012941360473636,dog,0.35000000000000003
215,0.9,-0.15185109376907352,0.15185109376907352,dog,0.35000000000000003
216,0.9,0,0,dog,0.35000000000000003
217,0.9,-0.11165568828582764,0.11165568828582764,dog,0.35000000000000003
218,0.9,-0.3941600382328034,0.3941600382328034,dog,0.35000000000000003
219,0.9,-0.11882904767990113,0.11882904767990113,dog,0.35000000000000003
220,0.9,0,0,dog,0.35000000000000003
221,0.9,0.03975211977958676,0.0,dog,0.35000000000000003
222,0.9,-0.33945760726928714,0.33945760726928714,dog,0.35000000000000003
223,0.9,0,0,dog,0.35000000000000003
224,0.9,0,0,dog,0.35000000000000003
225,0.9,0,0,dog,0.35000000000000003
226,0.9,-0.26275429725646976,0.26275429725646976,dog,0.35000000000000003
227,0.9,-0.3974421381950379,0.3974421381950379,dog,0.35000000000000003
228,0.9,-0.41823754310607913,0.41823754310607913,dog,0.35000000000000003
229,0.9,-0.014757966995239291,0.014757966995239291,dog,0.35000000000000003
230,0.9,0,0,dog,0.35000000000000003
231,0.9,-0.235711282491684,0.235711282491684,dog,0.35000000000000003
232,0.9,-0.01379305720329288,0.01379305720329288,dog,0.35000000000000003
233,0.9,0.12865879535675045,0.0,dog,0.35000000000000003
234,0.9,-0.2678867042064667,0.2678867042064667,dog,0.35000000000000003
235,0.9,-0.28603897094726566,0.28603897094726566,dog,0.35000000000000003
236,0.9,0,0,dog,0.35000000000000003
237,0.9,-0.2247951984405518,0.2247951984405518,dog,0.35000000000000003
238,0.9,-0.3660436630249024,0.3660436630249024,dog,0.35000000000000003
239,0.9,-0.33805522918701175,0.33805522918701175,dog,0.35000000000000003
240,0.9,-0.20317671298980716,0.20317671298980716,dog,0.35000000000000003
241,0.9,-0.3981061339378357,0.3981061339378357,dog,0.35000000000000003
242,0.9,-0.16393897533416757,0.16393897533416757,dog,0.35000000000000003
243,0.9,-0.1862207114696503,0.1862207114696503,dog,0.35000000000000003
244,0.9,-0.002784407138824496,0.002784407138824496,dog,0.35000000000000003
245,0.9,0,0,dog,0.35000000000000003
246,0.9,0.12824880480766299,0.0,dog,0.35000000000000003
247,0.9,0,0,dog,0.35000000000000003
248,0.9,-0.42916647195816043,0.42916647195816043,dog,0.35000000000000003
249,0.9,0,0,dog,0.35000000000000003
250,0.9,-0.18943217992782596,0.18943217992782596,dog,0.35000000000000003
251,0.9,-0.07666752338409427,0.07666752338409427,dog,0.35000000000000003
252,0.9,0,0,dog,0.35000000000000003
253,0.9,0.0533042192459105,0.0,dog,0.35000000000000003
254,0.9,-0.25630590915679935,0.25630590915679935,dog,0.35000000000000003
255,0.9,0,0,dog,0.35000000000000003
256,0.9,-0.25625751018524173,0.25625751018524173,dog,0.35000000000000003
257,0.9,-0.42929790019989017,0.42929790019989017,dog,0.35000000000000003
258,0.9,0.1876128256320953,0.0,dog,0.35000000000000003
259,0.9,-0.4811331987380982,0.4811331987380982,dog,0.35000000000000003
260,0.9,-0.24661228656768802,0.24661228656768802,dog,0.35000000000000003
261,0.9,-0.10867700576782233,0.10867700576782233,dog,0.35000000000000003
262,0.9,-0.2895511150360108,0.2895511150360108,dog,0.35000000000000003
263,0.9,0,0,dog,0.35000000000000003
264,0.9,0,0,dog,0.35000000000000003
265,0.9,-0.20396128892898563,0.20396128892898563,dog,0.35000000000000003
266,0.9,0,0,dog,0.35000000000000003
267,0.9,-0.15446472764015204,0.15446472764015204,dog,0.35000000000000003
268,0.9,0,0,dog,0.35000000000000003
269,0.9,-0.4611627519130707,0.4611627519130707,dog,0.35000000000000003
270,0.9,-0.07759288549423221,0.07759288549423221,dog,0.35000000000000003
271,0.9,-0.5048416316509248,0.5048416316509248,dog,0.35000000000000003
272,0.9,-0.19086263179779056,0.19086263179779056,dog,0.35000000000000003
273,0.9,-0.14054093360900882,0.14054093360900882,dog,0.35000000000000003
274,0.9,-0.6101872682571412,0.6101872682571412,dog,0.35000000000000003
275,0.9,0,0,dog,0.35000000000000003
276,0.9,-0.12670758962631232,0.12670758962631232,dog,0.35000000000000003
277,0.9,-0.2273489594459534,0.2273489594459534,dog,0.35000000000000003
278,0.9,0.06728264093399045,0.0,dog,0.35000000000000003
279,0.9,-0.3423633933067322,0.3423633933067322,dog,0.35000000000000003
280,0.9,-0.146303927898407,0.146303927898407,dog,0.35000000000000003
281,0.9,-0.1916296839714051,0.1916296839714051,dog,0.35000000000000003
282,0.9,-0.5462115764617921,0.5462115764617921,dog,0.35000000000000003
283,0.9,-0.4369952440261841,0.4369952440261841,dog,0.35000000000000003
284,0.9,-0.20765051841735843,0.20765051841735843,dog,0.35000000000000003
285,0.9,0,0,dog,0.35000000000000003
286,0.9,-0.23436836004257205,0.23436836004257205,dog,0.35000000000000003
287,0.9,0,0,dog,0.35000000000000003
288,0.9,0,0,dog,0.35000000000000003
289,0.9,-0.14648354649543763,0.14648354649543763,dog,0.35000000000000003
290,0.9,-0.171757584810257,0.171757584810257,dog,0.35000000000000003
291,0.9,-0.3267922163009644,0.3267922163009644,dog,0.35000000000000003
292,0.9,-0.2444768309593201,0.2444768309593201,dog,0.35000000000000003
293,0.9,-0.3019169330596924,0.3019169330596924,dog,0.35000000000000003
294,0.9,-0.2075792312622071,0.2075792312622071,dog,0.35000000000000003
295,0.9,0,0,dog,0.35000000000000003
296,0.9,0,0,dog,0.35000000000000003
297,0.9,-0.4143287301063538,0.4143287301063538,dog,0.35000000000000003
298,0.9,-0.25274113416671756,0.25274113416671756,dog,0.35000000000000003
299,0.9,0,0,dog,0.35000000000000003
300,0.9,-0.11850357651710514,0.11850357651710514,dog,0.35000000000000003
301,0.9,-0.2389039754867554,0.2389039754867554,dog,0.35000000000000003
302,0.9,-0.24384478330612186,0.24384478330612186,dog,0.35000000000000003
303,0.9,0.10384317636489865,0.0,dog,0.35000000000000003
304,0.9,-0.46352825164794925,0.46352825164794925,dog,0.35000000000000003
305,0.9,0,0,dog,0.35000000000000003
306,0.9,-0.4623533844947815,0.4623533844947815,dog,0.35000000000000003
307,0.9,-0.24385768771171573,0.24385768771171573,dog,0.35000000000000003
308,0.9,-0.454551374912262,0.454551374912262,dog,0.35000000000000003
309,0.9,0,0,dog,0.35000000000000003
310,0.9,0,0,dog,0.35000000000000003
311,0.9,-0.13614860773086557,0.13614860773086557,dog,0.35000000000000003
312,0.9,-0.2904052793979645,0.2904052793979645,dog,0.35000000000000003
313,0.9,-0.5796907305717469,0.5796907305717469,dog,0.35000000000000003
314,0.9,0,0,dog,0.35000000000000003
315,0.9,0.03847130537033078,0.0,dog,0.35000000000000003
316,0.9,0.11203303337097165,0.0,dog,0.35000000000000003
317,0.9,-0.3932742238044739,0.3932742238044739,dog,0.35000000000000003
318,0.9,-0.22807226181030277,0.22807226181030277,dog,0.35000000000000003
319,0.9,-0.39571169614791873,0.39571169614791873,dog,0.35000000000000003
320,0.9,-0.24800035953521732,0.24800035953521732,dog,0.35000000000000003
321,0.9,0,0,dog,0.35000000000000003
322,0.9,-0.2927652955055237,0.2927652955055237,dog,0.35000000000000003
323,0.9,0,0,dog,0.35000000000000003
324,0.9,0,0,dog,0.35000000000000003
325,0.9,-0.19964472055435184,0.19964472055435184,dog,0.35000000000000003
326,0.9,0,0,dog,0.35000000000000003
327,0.9,-0.8243258059024812,0.8243258059024812,dog,0.35000000000000003
328,0.9,0,0,dog,0.35000000000000003
329,0.9,-0.1989213585853577,0.1989213585853577,dog,0.35000000000000003
330,0.9,0,0,dog,0.35000000000000003
331,0.9,-0.4631096482276917,0.4631096482276917,dog,0.35000000000000003
332,0.9,-0.2711704730987549,0.2711704730987549,dog,0.35000000000000003
333,0.9,0,0,dog,0.35000000000000003
334,0.9,-0.16320664286613468,0.16320664286613468,dog,0.35000000000000003
335,0.9,0,0,dog,0.35000000000000003
336,0.9,-0.23231384754180912,0.23231384754180912,dog,0.35000000000000003
337,0.9,-0.3908347845077515,0.3908347845077515,dog,0.35000000000000003
338,0.9,-0.39082524776458744,0.39082524776458744,dog,0.35000000000000003
339,0.9,0,0,dog,0.35000000000000003
340,0.9,-0.32745546698570255,0.32745546698570255,dog,0.35000000000000003
341,0.9,-0.5385210275650025,0.5385210275650025,dog,0.35000000000000003
342,0.9,0,0,dog,0.35000000000000003
343,0.9,0,0,dog,0.35000000000000003
344,0.9,-0.37911663055419925,0.37911663055419925,dog,0.35000000000000003
345,0.9,-0.5663822352886201,0.5663822352886201,dog,0.35000000000000003
346,0.9,-0.19133106470108036,0.19133106470108036,dog,0.35000000000000003
347,0.9,0,0,dog,0.35000000000000003
348,0.9,-0.3810037434101105,0.3810037434101105,dog,0.35000000000000003
349,0.9,-0.027629470825195346,0.027629470825195346,dog,0.35000000000000003
350,0.9,-0.30146149396896366,0.30146149396896366,dog,0.35000000000000003
351,0.9,0,0,dog,0.35000000000000003
352,0.9,0.046810501813888516,0.0,dog,0.35000000000000003
353,0.9,-0.4411583304405213,0.4411583304405213,dog,0.35000000000000003
354,0.9,0,0,dog,0.35000000000000003
355,0.9,-0.3085286378860474,0.3085286378860474,dog,0.35000000000000003
356,0.9,-0.4545377850532532,0.4545377850532532,dog,0.35000000000000003
357,0.9,-0.2505421400070191,0.2505421400070191,dog,0.35000000000000003
358,0.9,0,0,dog,0.35000000000000003
359,0.9,-0.5642245769500733,0.5642245769500733,dog,0.35000000000000003
360,0.9,-0.5824658930301667,0.5824658930301667,dog,0.35000000000000003
361,0.9,0.17043646574020382,0.0,dog,0.35000000000000003
362,0.9,-0.18446401357650757,0.18446401357650757,dog,0.35000000000000003
363,0.9,0,0,dog,0.35000000000000003
364,0.9,-0.11459705829620365,0.11459705829620365,dog,0.35000000000000003
365,0.9,-0.2346019506454468,0.2346019506454468,dog,0.35000000000000003
366,0.9,-0.508175826072693,0.508175826072693,dog,0.35000000000000003
367,0.9,-0.2955512166023255,0.2955512166023255,dog,0.35000000000000003
368,0.9,-0.33491728305816654,0.33491728305816654,dog,0.35000000000000003
369,0.9,0,0,dog,0.35000000000000003
370,0.9,-0.27138957977294925,0.27138957977294925,dog,0.35000000000000003
371,0.9,-0.6333900451660157,0.6333900451660157,dog,0.35000000000000003
372,0.9,-0.3421004176139832,0.3421004176139832,dog,0.35000000000000003
373,0.9,-0.5570258259773255,0.5570258259773255,dog,0.35000000000000003
374,0.9,-0.27878744006156925,0.27878744006156925,dog,0.35000000000000003
375,0.9,-0.16975823640823362,0.16975823640823362,dog,0.35000000000000003
376,0.9,0.04126333594322207,0.0,dog,0.35000000000000003
377,0.9,-0.26167438030242923,0.26167438030242923,dog,0.35000000000000003
378,0.9,-0.24134764671325687,0.24134764671325687,dog,0.35000000000000003
379,0.9,-0.17150048017501834,0.17150048017501834,dog,0.35000000000000003
380,0.9,-0.37624052762985233,0.37624052762985233,dog,0.35000000000000003
381,0.9,-0.2609045267105103,0.2609045267105103,dog,0.35000000000000003
382,0.9,0.02560474872589108,0.0,dog,0.35000000000000003
383,0.9,-0.5293898940086366,0.5293898940086366,dog,0.35000000000000003
384,0.9,0.058817887306213346,0.0,dog,0.35000000000000003
385,0.9,-0.29005566835403446,0.29005566835403446,dog,0.35000000000000003
386,0.9,-0.11079034805297852,0.11079034805297852,dog,0.35000000000000003
387,0.9,-0.4321652412414551,0.4321652412414551,dog,0.35000000000000003
388,0.9,-0.4187506198883057,0.4187506198883057,dog,0.35000000000000003
389,0.9,-0.39216390848159793,0.39216390848159793,dog,0.35000000000000003
390,0.9,0,0,dog,0.35000000000000003
391,0.9,-0.18557325601577762,0.18557325601577762,dog,0.35000000000000003
392,0.9,0,0,dog,0.35000000000000003
393,0.9,0,0,dog,0.35000000000000003
394,0.9,0,0,dog,0.35000000000000003
395,0.9,-0.23563072681427005,0.23563072681427005,dog,0.35000000000000003
396,0.9,-0.25421065688133243,0.25421065688133243,dog,0.35000000000000003
397,0.9,-0.46341834068298343,0.46341834068298343,dog,0.35000000000000003
398,0.9,-0.16700262427330018,0.16700262427330018,dog,0.35000000000000003
399,0.9,-0.3227374315261841,0.3227374315261841,dog,0.35000000000000003
400,0.9,-0.3807411551475525,0.3807411551475525,dog,0.35000000000000003
401,0.9,-0.19593731164932254,0.19593731164932254,dog,0.35000000000000003
402,0.9,-0.19811222553253177,0.19811222553253177,dog,0.35000000000000003
403,0.9,-0.005107080936431918,0.005107080936431918,dog,0.35000000000000003
404,0.9,0,0,dog,0.35000000000000003
405,0.9,0.10361188054084775,0.0,dog,0.35000000000000003
406,0.9,-0.24762651920318607,0.24762651920318607,dog,0.35000000000000003
407,0.9,-0.03394869565963754,0.03394869565963754,dog,0.35000000000000003
408,0.9,-0.20977238416671756,0.20977238416671756,dog,0.35000000000000003
409,0.9,0,0,dog,0.35000000000000003
410,0.9,0.06171327233314505,0.0,dog,0.35000000000000003
411,0.9,-0.38230214118957523,0.38230214118957523,dog,0.35000000000000003
412,0.9,-0.10959256291389474,0.10959256291389474,dog,0.35000000000000003
413,0.9,-0.23787251710891727,0.23787251710891727,dog,0.35000000000000003
414,0.9,-0.5398767650127412,0.5398767650127412,dog,0.35000000000000003
415,0.9,0,0,dog,0.35000000000000003
416,0.9,-0.23357615470886234,0.23357615470886234,dog,0.35000000000000003
417,0.9,-0.0747581630945206,0.0747581630945206,dog,0.35000000000000003
418,0.9,-0.023376381397247348,0.023376381397247348,dog,0.35000000000000003
419,0.9,0.025720262527465787,0.0,dog,0.35000000000000003
420,0.9,-0.2590027809143067,0.2590027809143067,dog,0.35000000000000003
421,0.9,-0.43025032281875614,0.43025032281875614,dog,0.35000000000000003
422,0.9,-0.2036719083786011,0.2036719083786011,dog,0.35000000000000003
423,0.9,-0.3225987315177918,0.3225987315177918,dog,0.35000000000000003
424,0.9,-0.09918466806411746,0.09918466806411746,dog,0.35000000000000003
425,0.9,-0.7604106128215791,0.7604106128215791,dog,0.35000000000000003
426,0.9,-0.2966742873191834,0.2966742873191834,dog,0.35000000000000003
427,0.9,-0.27484873533248905,0.27484873533248905,dog,0.35000000000000003
428,0.9,0,0,dog,0.35000000000000003
429,0.9,-0.48919207453727725,0.48919207453727725,dog,0.35000000000000003
430,0.9,-0.29810187816619876,0.29810187816619876,dog,0.35000000000000003
431,0.9,0,0,dog,0.35000000000000003
432,0.9,-0.41771677732467655,0.41771677732467655,dog,0.35000000000000003
433,0.9,-0.32189885377883914,0.32189885377883914,dog,0.35000000000000003
434,0.9,0,0,dog,0.35000000000000003
435,0.9,-0.44182614088058475,0.44182614088058475,dog,0.35000000000000003
436,0.9,-0.10326627492904669,0.10326627492904669,dog,0.35000000000000003
437,0.9,-0.1587589740753174,0.1587589740753174,dog,0.35000000000000003
438,0.9,-0.13093612194061283,0.13093612194061283,dog,0.35000000000000003
439,0.9,-0.01858989000320438,0.01858989000320438,dog,0.35000000000000003
440,0.9,0.08400073051452639,0.0,dog,0.35000000000000003
441,0.9,0,0,dog,0.35000000000000003
442,0.9,-0.29814264774322513,0.29814264774322513,dog,0.35000000000000003
443,0.9,-0.01335481405258182,0.01335481405258182,dog,0.35000000000000003
444,0.9,-0.24551761746406559,0.24551761746406559,dog,0.35000000000000003
445,0.9,-0.22043178081512455,0.22043178081512455,dog,0.35000000000000003
446,0.9,-0.23771045207977298,0.23771045207977298,dog,0.35000000000000003
447,0.9,-0.2575775742530823,0.2575775742530823,dog,0.35000000000000003
448,0.9,-0.4698592782020569,0.4698592782020569,dog,0.35000000000000003
449,0.9,-0.4146300315856934,0.4146300315856934,dog,0.35000000000000003
450,0.9,0,0,dog,0.35000000000000003
451,0.9,-0.32865170240402225,0.32865170240402225,dog,0.35000000000000003
452,0.9,-0.3562389373779297,0.3562389373779297,dog,0.35000000000000003
453,0.9,-0.21791551113128665,0.21791551113128665,dog,0.35000000000000003
454,0.9,-0.24934301376342777,0.24934301376342777,dog,0.35000000000000003
455,0.9,0,0,dog,0.35000000000000003
456,0.9,0,0,dog,0.35000000000000003
457,0.9,-0.20699248313903812,0.20699248313903812,dog,0.35000000000000003
458,0.9,-0.23785940408706668,0.23785940408706668,dog,0.35000000000000003
459,0.9,-0.11271182298660284,0.11271182298660284,dog,0.35000000000000003
460,0.9,-0.11657462120056153,0.11657462120056153,dog,0.35000000000000003
461,0.9,0,0,dog,0.35000000000000003
462,0.9,-0.23514631986618045,0.23514631986618045,dog,0.35000000000000003
463,0.9,0,0,dog,0.35000000000000003
464,0.9,-0.07141468524932865,0.07141468524932865,dog,0.35000000000000003
465,0.9,0,0,dog,0.35000000000000003
466,0.9,-0.23349360227584842,0.23349360227584842,dog,0.35000000000000003
467,0.9,0.05393307805061337,0.0,dog,0.35000000000000003
468,0.9,-0.5016526639461518,0.5016526639461518,dog,0.35000000000000003
469,0.9,-0.4509510159492493,0.4509510159492493,dog,0.35000000000000003
470,0.9,-0.08568677902221683,0.08568677902221683,dog,0.35000000000000003
471,0.9,-0.18915519714355472,0.18915519714355472,dog,0.35000000000000003
472,0.9,-0.2996966600418091,0.2996966600418091,dog,0.35000000000000003
473,0.9,-0.1904641151428223,0.1904641151428223,dog,0.35000000000000003
474,0.9,0,0,dog,0.35000000000000003
475,0.9,0,0,dog,0.35000000000000003
476,0.9,-0.2401145458221436,0.2401145458221436,dog,0.35000000000000003
477,0.9,-0.22988793849945072,0.22988793849945072,dog,0.35000000000000003
478,0.9,-0.2886904835700989,0.2886904835700989,dog,0.35000000000000003
479,0.9,-0.23233995437622074,0.23233995437622074,dog,0.35000000000000003
480,0.9,-0.5004481434822083,0.5004481434822083,dog,0.35000000000000003
481,0.9,-0.3312955260276795,0.3312955260276795,dog,0.35000000000000003
482,0.9,-0.27894220352172855,0.27894220352172855,dog,0.35000000000000003
483,0.9,-0.07852689027786258,0.07852689027786258,dog,0.35000000000000003
484,0.9,-0.3987046241760254,0.3987046241760254,dog,0.35000000000000003
485,0.9,-0.30112264156341556,0.30112264156341556,dog,0.35000000000000003
486,0.9,-0.16757998466491703,0.16757998466491703,dog,0.35000000000000003
487,0.9,-0.25071898698806766,0.25071898698806766,dog,0.35000000000000003
488,0.9,-0.44432423114776615,0.44432423114776615,dog,0.35000000000000003
489,0.9,-0.03993681669235233,0.03993681669235233,dog,0.35000000000000003
490,0.9,0,0,dog,0.35000000000000003
491,0.9,0,0,dog,0.35000000000000003
492,0.9,-0.5487140774726869,0.5487140774726869,dog,0.35000000000000003
493,0.9,-0.27986786365509037,0.27986786365509037,dog,0.35000000000000003
494,0.9,-0.10436076521873475,0.10436076521873475,dog,0.35000000000000003
495,0.9,-0.35601458549499515,0.35601458549499515,dog,0.35000000000000003
496,0.9,-0.013973033428192172,0.013973033428192172,dog,0.35000000000000003
497,0.9,-0.35244301557540897,0.35244301557540897,dog,0.35000000000000003
498,0.9,-0.20705682635307315,0.20705682635307315,dog,0.35000000000000003
499,0.9,-0.1708844363689423,0.1708844363689423,dog,0.35000000000000003
500,0.9,-0.46798769235610965,0.46798769235610965,dog,0.35000000000000003
501,0.9,0,0,dog,0.35000000000000003
502,0.9,-0.34367630481719974,0.34367630481719974,dog,0.35000000000000003
503,0.9,-0.08154303431510929,0.08154303431510929,dog,0.35000000000000003
504,0.9,-0.11499608159065247,0.11499608159065247,dog,0.35000000000000003
505,0.9,-0.11876109838485724,0.11876109838485724,dog,0.35000000000000003
506,0.9,-0.2128204464912415,0.2128204464912415,dog,0.35000000000000003
507,0.9,-0.2186106204986573,0.2186106204986573,dog,0.35000000000000003
508,0.9,-0.20039716958999637,0.20039716958999637,dog,0.35000000000000003
509,0.9,-0.01289228200912479,0.01289228200912479,dog,0.35000000000000003
510,0.9,0.22075309753417965,0.0,dog,0.35000000000000003
511,0.9,-0.22823894619941715,0.22823894619941715,dog,0.35000000000000003
512,0.9,-0.46374625563621524,0.46374625563621524,dog,0.35000000000000003
513,0.9,-0.38302800655364994,0.38302800655364994,dog,0.35000000000000003
514,0.9,-0.1711426138877869,0.1711426138877869,dog,0.35000000000000003
515,0.9,0,0,dog,0.35000000000000003
516,0.9,-0.39929724335670475,0.39929724335670475,dog,0.35000000000000003
517,0.9,-0.04205701351165775,0.04205701351165775,dog,0.35000000000000003
518,0.9,0,0,dog,0.35000000000000003
519,0.9,-0.42833617925643924,0.42833617925643924,dog,0.35000000000000003
520,0.9,-0.3836554646492005,0.3836554646492005,dog,0.35000000000000003
521,0.9,-0.545840060710907,0.545840060710907,dog,0.35000000000000003
522,0.9,0.07215025424957278,0.0,dog,0.35000000000000003
523,0.9,-0.37925568819046024,0.37925568819046024,dog,0.35000000000000003
524,0.9,-0.2089609265327454,0.2089609265327454,dog,0.35000000000000003
525,0.9,-0.43182603120803836,0.43182603120803836,dog,0.35000000000000003
526,0.9,-0.19000009298324588,0.19000009298324588,dog,0.35000000000000003
527,0.9,-0.10033015012741092,0.10033015012741092,dog,0.35000000000000003
528,0.9,-0.11989221572875977,0.11989221572875977,dog,0.35000000000000003
529,0.9,-0.5482574462890626,0.5482574462890626,dog,0.35000000000000003
530,0.9,-0.25622353553771976,0.25622353553771976,dog,0.35000000000000003
531,0.9,-0.25705525875091556,0.25705525875091556,dog,0.35000000000000003
532,0.9,-0.14167026281356815,0.14167026281356815,dog,0.35000000000000003
533,0.9,-0.20655748844146732,0.20655748844146732,dog,0.35000000000000003
534,0.9,0,0,dog,0.35000000000000003
535,0.9,-0.12470064163208014,0.12470064163208014,dog,0.35000000000000003
536,0.9,-0.19455919265747074,0.19455919265747074,dog,0.35000000000000003
537,0.9,-0.41831699609756473,0.41831699609756473,dog,0.35000000000000003
538,0.9,-0.22382817268371585,0.22382817268371585,dog,0.35000000000000003
539,0.9,0,0,dog,0.35000000000000003
540,0.9,-0.3428541779518128,0.3428541779518128,dog,0.35000000000000003
541,0.9,0.034843289852142245,0.0,dog,0.35000000000000003
542,0.9,0,0,dog,0.35000000000000003
543,0.9,0,0,dog,0.35000000000000003
544,0.9,-0.4282415866851807,0.4282415866851807,dog,0.35000000000000003
545,0.9,-0.3176982164382935,0.3176982164382935,dog,0.35000000000000003
546,0.9,-0.0803268909454346,0.0803268909454346,dog,0.35000000000000003
547,0.9,0,0,dog,0.35000000000000003
548,0.9,0.1363594472408295,0.0,dog,0.35000000000000003
549,0.9,0,0,dog,0.35000000000000003
550,0.9,-0.2739493012428284,0.2739493012428284,dog,0.35000000000000003
551,0.9,-0.44023416042327884,0.44023416042327884,dog,0.35000000000000003
552,0.9,0,0,dog,0.35000000000000003
553,0.9,-0.44248417615890506,0.44248417615890506,dog,0.35000000000000003
554,0.9,-0.5785932898521424,0.5785932898521424,dog,0.35000000000000003
555,0.9,0,0,dog,0.35000000000000003
556,0.9,-0.28505835533142093,0.28505835533142093,dog,0.35000000000000003
557,0.9,0,0,dog,0.35000000000000003
558,0.9,0,0,dog,0.35000000000000003
559,0.9,0.006185674667358365,0.0,dog,0.35000000000000003
560,0.9,-0.2460760831832886,0.2460760831832886,dog,0.35000000000000003
561,0.9,-0.005785769224166903,0.005785769224166903,dog,0.35000000000000003
562,0.9,-0.15337423086166388,0.15337423086166388,dog,0.35000000000000003
563,0.9,0,0,dog,0.35000000000000003
564,0.9,-0.15309170484542847,0.15309170484542847,dog,0.35000000000000003
565,0.9,-0.29066554307937625,0.29066554307937625,dog,0.35000000000000003
